,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,director_rank,gr_rank,dis_rank,영화형태_단편,영화형태_옴니버스,영화형태_장편,영화구분_독립/예술영화,영화구분_일반영화,등급_12세이상관람가,등급_15세이상관람가,"등급_연소자관람불가,청소년관람불가",등급_전체관람가,등급_청소년관람불가
2784,1,6000.0,1,0,0,954.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2785,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2786,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2787,1,6000.0,1,0,0,733.0,18.0,274.0,0,0,1,0,1,0,0,0,0,1
2788,1,6000.0,1,0,0,770.0,20.0,298.0,0,0,1,0,1,0,0,0,0,1
2789,1,2000.0,1,2000,1,770.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2790,1,1000.0,1,0,0,754.0,9.0,314.0,0,0,1,0,1,0,0,0,0,1
2791,1,6000.0,1,0,0,944.0,18.0,321.0,0,0,1,0,1,0,0,0,0,1
2792,1,1000.0,1,0,0,1004.0,18.0,305.0,0,0,1,0,1,0,0,0,0,1
2793,1,6000.0,1,0,0,771.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2794,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2795,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2796,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2797,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2798,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2799,1,6000.0,1,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2800,1,6000.0,1,0,0,904.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2801,1,6000.0,1,0,0,876.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2802,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2803,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2804,1,1000.0,1,0,0,906.0,20.0,324.0,0,0,1,0,1,0,0,0,0,1
2805,1,1000.0,1,0,0,881.0,20.0,314.0,0,0,1,0,1,0,0,0,0,1
2806,1,5000.0,1,0,0,891.0,18.0,302.0,0,0,1,0,1,0,0,0,0,1
2807,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2808,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2809,1,1000.0,1,0,0,747.0,20.0,286.0,0,0,1,0,1,0,0,0,0,1
2810,1,6000.0,1,0,0,944.0,18.0,321.0,0,0,1,0,1,0,0,0,0,1
2811,1,5000.0,1,0,0,968.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2812,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2813,1,6000.0,1,0,0,987.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2814,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2815,1,6000.0,1,0,0,944.0,18.0,321.0,0,0,1,0,1,0,0,0,0,1
2816,1,6000.0,1,0,0,987.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2817,1,6000.0,1,0,0,987.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2818,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2819,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2820,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2821,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2822,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2823,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2824,1,6000.0,1,0,0,843.0,20.0,268.0,0,0,1,0,1,0,0,0,0,1
2825,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2826,1,1000.0,1,0,0,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2827,1,6000.0,1,0,0,829.0,14.0,277.0,0,0,1,0,1,0,0,0,0,1
2828,1,2000.0,1,2000,1,882.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
2829,1,6000.0,1,0,0,880.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2830,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2831,1,6000.0,1,0,0,1000.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2832,1,6000.0,1,0,0,887.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2833,1,6000.0,1,0,0,846.0,20.0,293.0,0,0,1,0,1,0,0,0,0,1
2834,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2835,1,6000.0,1,0,0,885.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2836,1,1000.0,1,0,0,1006.0,20.0,295.0,0,0,1,0,1,0,0,0,0,1
2837,1,6000.0,1,0,0,1014.0,20.0,306.0,0,0,1,0,1,0,0,0,0,1
2838,1,6000.0,1,0,0,887.0,20.0,296.0,0,0,1,0,1,0,0,0,0,1
2839,1,6000.0,1,0,0,969.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2840,1,2000.0,1,2000,1,882.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
2841,1,6000.0,1,0,0,807.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2842,1,6000.0,1,0,0,807.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2843,1,6000.0,1,0,0,856.0,18.0,289.0,0,0,1,0,1,0,0,0,0,1
2844,1,1000.0,1,1000,1,736.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2845,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2846,1,1000.0,1,0,0,892.0,20.0,303.0,0,0,1,0,1,0,0,0,0,1
2847,1,6000.0,1,0,0,874.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2848,1,6000.0,1,0,0,807.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2849,1,5000.0,1,0,0,891.0,18.0,322.0,0,0,1,0,1,0,0,0,0,1
2850,1,2000.0,1,2000,1,872.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
2851,1,5000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2852,1,1000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2853,1,5000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2854,1,5000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2855,1,1000.0,1,1000,1,876.0,20.0,294.0,0,0,1,0,1,0,0,0,0,1
2856,1,5000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2857,1,1000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2858,1,1000.0,1,0,0,892.0,9.0,303.0,0,0,1,0,1,0,0,0,0,1
2859,1,5000.0,1,0,0,968.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2860,1,5000.0,1,0,0,968.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2861,1,5000.0,1,0,0,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2862,1,1000.0,1,1000,1,876.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2863,1998,38549267990.0,4352143,8901017620,983516,22.0,1.0,6.0,0,0,1,0,1,0,1,0,0,0
2864,2575,33071341280.0,3812080,8005831840,895163,12.0,2.0,8.0,0,0,1,0,1,0,1,0,0,0
2865,1882,15965329900.0,1903703,3885303840,476332,13.0,9.0,7.0,0,0,1,0,1,0,1,0,0,0
2866,2137,14655366110.0,1790797,3474597010,441770,45.0,9.0,7.0,0,0,1,0,1,0,1,0,0,0
2867,1342,14086584280.0,1643295,2577485530,293259,32.0,9.0,6.0,0,0,1,0,1,1,0,0,0,0
2868,1288,10979887910.0,1228685,2163208200,238179,21.0,7.0,4.0,0,0,1,0,1,0,1,0,0,0
2869,1112,7858099340.0,893855,1911700700,217456,31.0,9.0,13.0,0,0,1,0,1,0,1,0,0,0
2870,1615,6793494880.0,785395,1864778540,213941,52.0,9.0,7.0,0,0,1,0,1,1,0,0,0,0
2871,1074,4482084760.0,534918,855651360,101051,84.0,7.0,3.0,0,0,1,0,1,0,1,0,0,0
2872,1365,4806314000.0,531212,1029368660,110923,50.0,4.0,15.0,0,0,1,0,1,0,1,0,0,0
2873,1084,3368014150.0,382389,796237660,88355,81.0,1.0,15.0,0,0,1,0,1,0,1,0,0,0
2874,1110,2793628600.0,350423,590958210,73930,90.0,7.0,19.0,0,0,1,0,1,1,0,0,0,0
2875,832,1596919770.0,186442,306663530,35437,129.0,2.0,30.0,0,0,1,0,1,0,1,0,0,0
2876,874,1651188580.0,185653,388762580,43314,86.0,4.0,15.0,0,0,1,0,1,0,1,0,0,0
2877,205,1160249000.0,131693,377329000,41301,141.0,15.0,66.0,0,0,1,0,1,0,0,0,1,0
2878,449,1045657800.0,120604,286063700,32831,122.0,16.0,88.0,0,0,1,0,1,0,0,0,1,0
2879,831,898291350.0,107475,255197760,30578,133.0,8.0,4.0,0,0,1,0,1,0,1,0,0,0
2880,570,840217440.0,101616,234955440,27911,110.0,7.0,37.0,0,0,1,0,1,0,1,0,0,0
2881,276,858644400.0,101464,282044700,35457,136.0,12.0,101.0,0,0,1,1,0,0,1,0,0,0
2883,468,632936840.0,81105,168752340,21500,177.0,9.0,59.0,0,0,1,0,1,1,0,0,0,0
2884,573,642120680.0,79215,183695800,22306,153.0,3.0,59.0,0,0,1,0,1,1,0,0,0,0
2885,465,461302300.0,53087,81457340,8968,134.0,12.0,40.0,0,0,1,1,0,0,1,0,0,0
2886,414,427579320.0,52999,72643930,8581,180.0,10.0,59.0,0,0,1,0,1,0,0,0,1,0
2887,124,506274000.0,39228,202248500,15630,198.0,16.0,61.0,0,0,1,0,1,0,0,0,1,0
2888,264,316318720.0,36969,177494260,19824,182.0,9.0,67.0,0,0,1,1,0,1,0,0,0,0
2889,141,137625200.0,22330,70632000,13607,223.0,9.0,57.0,0,0,1,1,0,0,0,0,1,0
2890,475,175194950.0,20552,56355720,6426,22.0,2.0,6.0,0,0,1,0,1,0,0,0,0,1
2891,133,169687102.0,20330,112876042,13005,229.0,9.0,114.0,0,0,1,1,0,0,0,0,1,0
2892,126,89826500.0,18298,28215500,7235,45.0,9.0,7.0,0,0,1,0,1,0,1,0,0,0
2893,244,129230400.0,18106,51825160,6765,220.0,9.0,65.0,0,0,1,1,0,0,1,0,0,0
2894,425,135274400.0,16269,46212130,5184,245.0,9.0,59.0,0,0,1,1,0,1,0,0,0,0
2895,380,128698360.0,16137,48236840,5682,192.0,9.0,101.0,0,0,1,1,0,0,1,0,0,0
2896,83,112596500.0,14437,35630500,4343,200.0,15.0,74.0,0,0,1,0,1,0,0,0,1,0
2897,182,99169100.0,12662,59329690,7347,254.0,15.0,63.0,0,0,1,1,0,0,0,0,1,0
2898,1948,105497480.0,12473,31043240,3572,211.0,9.0,6.0,0,0,1,0,1,0,1,0,0,0
2899,111,99130090.0,11672,27447940,3268,205.0,15.0,104.0,0,0,1,1,0,0,0,0,1,0
2900,158,83320360.0,11579,47516440,6321,221.0,17.0,104.0,0,0,1,1,0,0,0,0,1,0
2901,143,84106240.0,9963,56756890,6489,382.0,9.0,138.0,0,0,1,1,0,0,0,0,0,1
2902,47,68963040.0,8999,33402830,4181,306.0,15.0,104.0,0,0,1,1,0,0,0,0,1,0
2903,105,71554190.0,8835,47111820,5590,263.0,9.0,63.0,0,0,1,1,0,0,1,0,0,0
2904,256,56548910.0,6699,21051770,2373,274.0,9.0,162.0,0,0,1,1,0,1,0,0,0,0
2905,101,41411520.0,5042,23910070,2724,406.0,9.0,147.0,0,0,1,1,0,0,1,0,0,0
2906,161,41519940.0,4872,17410360,1889,298.0,7.0,130.0,0,0,1,1,0,1,0,0,0,0
2907,207,35823060.0,4587,7714740,913,423.0,9.0,153.0,0,0,1,1,0,1,0,0,0,0
2908,88,32808500.0,4117,13763500,1715,12.0,2.0,8.0,0,0,1,0,1,0,1,0,0,0
2909,220,31809670.0,4077,5353060,642,329.0,10.0,124.0,0,0,1,0,1,0,0,0,1,0
2910,105,36103280.0,3989,21738430,2250,435.0,11.0,153.0,0,0,1,1,0,1,0,0,0,0
2911,45,30281860.0,3731,21987460,2483,345.0,9.0,88.0,0,0,1,1,0,1,0,0,0,0
2912,103,35911140.0,3598,15187480,1570,352.0,15.0,101.0,0,0,1,1,0,0,0,0,1,0
2913,58,31441670.0,3573,21519000,2350,354.0,9.0,59.0,0,0,1,1,0,0,1,0,0,0
2914,241,24085900.0,2968,18133400,2073,466.0,9.0,120.0,0,0,1,1,0,0,0,0,1,0
2915,25,20893740.0,2956,11386020,1536,385.0,9.0,119.0,0,0,1,0,1,0,1,0,0,0
2916,25,22966500.0,2850,16308000,2020,390.0,15.0,143.0,0,0,1,1,0,1,0,0,0,0
2917,108,23295270.0,2837,16118300,1882,272.0,9.0,59.0,0,0,1,1,0,0,1,0,0,0
2918,70,19897980.0,2623,8339980,1036,402.0,15.0,167.0,0,0,1,1,0,1,0,0,0,0
2919,93,19204990.0,2562,11697080,1496,432.0,17.0,101.0,0,0,1,1,0,0,1,0,0,0
2920,121,20539960.0,2492,7381000,850,391.0,7.0,79.0,0,0,1,0,1,1,0,0,0,0
2921,165,21037660.0,2446,7697040,873,411.0,15.0,63.0,0,0,1,1,0,1,0,0,0,0
2922,49,20472240.0,2399,11396820,1287,415.0,15.0,135.0,0,0,1,1,0,0,0,0,1,0
2923,996,23697580.0,2377,23250000,2325,417.0,8.0,4.0,0,0,1,0,1,0,0,0,0,1
2924,79,20217800.0,2297,10538220,1140,500.0,9.0,59.0,0,0,1,1,0,1,0,0,0,0
2925,43,12575500.0,2182,11094500,2013,428.0,18.0,154.0,0,0,1,0,1,0,0,0,0,1
2926,21,16449630.0,2039,10716230,1313,502.0,15.0,194.0,0,0,1,1,0,1,0,0,0,0
2927,87,18629200.0,2036,9551200,975,503.0,9.0,7.0,0,0,1,0,1,0,1,0,0,0
2928,62,14307800.0,2018,6001000,950,413.0,7.0,192.0,0,0,1,0,1,0,1,0,0,0
2929,45,14930600.0,1897,5689100,632,442.0,9.0,153.0,0,0,1,1,0,0,0,0,0,1
2930,37,16604000.0,1794,6099500,650,444.0,12.0,94.0,0,0,1,0,1,0,1,0,0,0
2931,48,14023560.0,1741,3009260,340,374.0,9.0,134.0,0,0,1,1,0,0,1,0,0,0
2932,49,13642360.0,1681,4075480,490,452.0,2.0,116.0,0,0,1,0,1,0,1,0,0,0
2933,13,13076500.0,1667,9519500,1233,46.0,15.0,9.0,0,0,1,1,0,0,0,0,1,0
2934,50,12157200.0,1662,2287840,332,268.0,1.0,161.0,0,0,1,0,1,0,1,0,0,0
2935,24,14141980.0,1635,10406980,1100,218.0,9.0,135.0,0,0,1,1,0,0,0,0,0,1
2936,17,10067580.0,1288,6470080,736,491.0,9.0,158.0,0,0,1,1,0,1,0,0,0,0
2937,15,8370500.0,1246,6458500,977,490.0,17.0,173.0,0,0,1,1,0,0,0,0,1,0
2938,28,7836900.0,1174,4901000,756,566.0,9.0,202.0,0,0,1,1,0,0,0,0,1,0
2939,1,9046000.0,1106,6305000,700,553.0,9.0,200.0,0,0,1,1,0,1,0,0,0,0
2940,4,8510000.0,1072,8419000,1060,512.0,17.0,180.0,0,0,1,1,0,1,0,0,0,0
2941,22,8008500.0,1027,6292000,776,518.0,11.0,215.0,0,0,1,1,0,1,0,0,0,0
2942,82,6514000.0,1023,2041000,258,571.0,9.0,135.0,0,0,1,1,0,1,0,0,0,0
2943,23,7830500.0,990,6219000,755,592.0,15.0,193.0,0,0,1,1,0,0,1,0,0,0
2944,23,8443900.0,979,7895400,894,517.0,15.0,118.0,0,0,1,1,0,0,0,0,1,0
2945,25,7954220.0,943,4837220,518,530.0,9.0,186.0,0,0,1,1,0,0,1,0,0,0
2946,14,5274400.0,918,2525900,424,533.0,15.0,158.0,0,0,1,1,0,0,0,0,1,0
2947,38,6988500.0,832,4810500,559,611.0,18.0,163.0,0,0,1,1,0,1,0,0,0,0
2948,24,5934740.0,754,3975900,488,551.0,11.0,196.0,0,0,1,1,0,1,0,0,0,0
2949,39,5874500.0,691,4304000,523,559.0,9.0,163.0,0,0,1,1,0,0,1,0,0,0
2950,12,4933480.0,634,3413480,400,638.0,9.0,177.0,0,0,1,1,0,0,0,0,1,0
2951,145,4506400.0,587,2232000,268,633.0,9.0,226.0,0,0,1,1,0,0,1,0,0,0
2952,1197,5454000.0,546,5440000,544,575.0,4.0,6.0,0,0,1,0,1,0,1,0,0,0
2953,30,4054900.0,502,2710900,324,591.0,9.0,88.0,0,0,1,1,0,0,1,0,0,0
2954,16,4396500.0,432,2862000,303,606.0,16.0,216.0,0,0,1,1,0,1,0,0,0,0
2955,16,3505980.0,419,2894980,343,610.0,9.0,184.0,0,0,1,1,0,0,1,0,0,0
2956,355,3689060.0,410,405000,43,614.0,8.0,218.0,0,0,1,1,0,0,1,0,0,0
2957,12,3271900.0,381,2924400,330,624.0,9.0,109.0,0,0,1,1,0,1,0,0,0,0
2958,7,2581000.0,337,1401000,171,553.0,9.0,200.0,0,0,1,1,0,1,0,0,0,0
2959,16,2634000.0,330,1654500,201,639.0,9.0,165.0,0,0,1,1,0,0,1,0,0,0
2960,20,1562000.0,269,669000,125,752.0,18.0,245.0,0,0,1,0,1,0,0,0,0,1
2961,18,1928000.0,243,939500,104,578.0,9.0,233.0,0,0,1,1,0,0,1,0,0,0
2962,16,2710000.0,230,1620000,135,665.0,16.0,164.0,0,0,1,0,1,0,0,0,1,0
2963,18,1846560.0,219,1283580,145,671.0,9.0,165.0,0,0,1,1,0,1,0,0,0,0
2964,15,1690470.0,214,997500,124,674.0,18.0,191.0,0,0,1,1,0,1,0,0,0,0
2965,14,1193500.0,182,516000,59,682.0,15.0,118.0,0,0,1,1,0,1,0,0,0,0
2966,25,940000.0,174,663000,125,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2967,25,940000.0,174,663000,125,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2968,20,937000.0,170,663000,125,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2969,21,942000.0,170,664000,125,761.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2970,20,961000.0,169,660000,123,829.0,14.0,277.0,0,0,1,0,1,0,0,0,0,1
2971,20,965000.0,169,660000,123,777.0,14.0,277.0,0,0,1,0,1,0,0,0,0,1
2972,20,935000.0,169,663000,125,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2973,20,935000.0,169,663000,125,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2974,19,940000.0,169,664000,125,737.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2975,20,946000.0,169,669000,125,737.0,18.0,294.0,0,0,1,0,1,0,0,0,0,1
2976,20,935000.0,169,663000,125,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
2977,20,935000.0,169,663000,125,736.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2978,5,1217000.0,163,968500,125,584.0,9.0,214.0,0,0,1,1,0,0,0,0,0,1
2979,20,650000.0,138,604000,122,745.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2980,20,650000.0,138,603000,122,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2981,20,650000.0,138,603000,122,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2982,20,650000.0,138,603000,122,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2983,20,650000.0,138,603000,122,761.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2984,20,653000.0,138,604000,122,694.0,20.0,244.0,0,0,1,0,1,0,0,0,0,1
2985,20,650000.0,138,603000,122,735.0,18.0,262.0,0,0,1,0,1,0,0,0,0,1
2986,20,689000.0,138,616000,123,752.0,18.0,245.0,0,0,1,0,1,0,0,0,0,1
2987,19,672000.0,134,209000,42,771.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2988,20,672000.0,134,609000,122,807.0,18.0,296.0,0,0,1,0,1,0,0,0,0,1
2989,2,419000.0,125,259000,97,695.0,9.0,215.0,0,0,1,1,0,1,0,0,0,0
2990,20,647000.0,110,370000,66,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
2991,20,637000.0,110,363000,65,763.0,18.0,261.0,0,0,1,0,1,0,0,0,0,1
2992,20,633000.0,110,363000,65,733.0,20.0,274.0,0,0,1,0,1,0,0,0,0,1
2993,1,212000.0,106,212000,106,734.0,7.0,250.0,0,0,1,0,1,1,0,0,0,0
2995,1,314000.0,102,0,0,689.0,1.0,239.0,0,0,1,1,0,0,1,0,0,0
2996,317,871000.0,101,774000,86,708.0,18.0,59.0,0,0,1,1,0,1,0,0,0,0
2997,21,675000.0,90,468000,58,714.0,15.0,256.0,0,0,1,1,0,0,0,0,1,0
2998,19,355000.0,79,303000,62,775.0,20.0,271.0,0,0,1,0,1,0,0,0,0,1
2999,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3000,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3001,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3002,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3003,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3004,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3005,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3006,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3007,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3008,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3009,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3010,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3011,1,300000.0,60,300000,60,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3012,1,300000.0,60,300000,60,729.0,20.0,266.0,0,0,1,0,1,0,0,0,0,1
3013,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3014,1,300000.0,60,300000,60,763.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3015,1,300000.0,60,300000,60,763.0,18.0,267.0,0,0,1,0,1,0,0,0,0,1
3016,1,300000.0,60,300000,60,830.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3017,1,300000.0,60,300000,60,754.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3018,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3019,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3020,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3021,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3022,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3023,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3024,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3025,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3026,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3027,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3028,1,300000.0,60,300000,60,763.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3029,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3030,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3031,1,300000.0,60,300000,60,846.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3032,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3033,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3034,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3035,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3036,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3037,1,300000.0,60,300000,60,725.0,18.0,259.0,0,0,1,0,1,0,0,0,0,1
3038,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3039,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3040,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3041,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3042,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3043,1,300000.0,60,300000,60,751.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3044,1,300000.0,60,300000,60,721.0,20.0,265.0,0,0,1,0,1,0,0,0,0,1
3045,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3046,1,300000.0,60,300000,60,751.0,9.0,267.0,0,0,1,0,1,0,0,0,0,1
3047,1,300000.0,60,300000,60,725.0,18.0,259.0,0,0,1,0,1,0,0,0,0,1
3048,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3049,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3050,1,300000.0,60,300000,60,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3051,2,231000.0,56,114000,32,739.0,15.0,239.0,0,0,1,1,0,0,0,0,1,0
3052,20,342000.0,51,70000,6,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3053,20,347000.0,51,70000,6,740.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3054,20,347000.0,51,70000,6,849.0,18.0,280.0,0,0,1,0,1,0,0,0,0,1
3055,20,334000.0,51,65000,6,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3056,20,334000.0,51,65000,6,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3057,20,339000.0,51,70000,6,725.0,18.0,269.0,0,0,1,0,1,0,0,0,0,1
3059,79,232500.0,48,57500,6,743.0,9.0,264.0,0,0,1,1,0,0,1,0,0,0
3060,1,111000.0,48,111000,48,744.0,14.0,239.0,0,0,1,1,0,0,0,0,0,1
3061,1,403000.0,44,370000,39,749.0,9.0,158.0,0,0,1,1,0,1,0,0,0,0
